"date","county","state","fips","cases","deaths","population","Sq.Ki.","Sq.Mi.","density","infection_per_10000"
"2020-04-22","Bonneville","Idaho","16019",16,0,119062,"4839.6","1868.6",63.71722144921332,1.3438376644101393
"2020-04-22","Rockingham","New Hampshire","33015",519,13,309769,"1800.7","695.2",445.5825661680092,16.754420229267616
"2020-04-22","Kendall","Illinois","17093",157,4,128990,"830.5","320.7",402.2139070782663,12.171486161717963
"2020-04-22","Pawnee","Oklahoma","40117",28,2,16376,"1475","569.5",28.755048287971906,17.09819247679531
"2020-04-22","Pike","Alabama","01109",53,0,33114,"1738.1","671.1",49.34286991506482,16.005314972519177
"2020-04-22","McIntosh","Georgia","13191",4,0,14378,"1122.7","433.5",33.16724336793541,2.782028098483795
"2020-04-22","Minidoka","Idaho","16067",7,0,21039,"1967.6","759.7",27.693826510464657,3.3271543324302484
"2020-04-22","Graham","Arizona","04009",2,0,38837,"11990.8","4629.6",8.388845688612406,0.5149728351829441
"2020-04-22","Kleberg","Texas","48273",7,1,30680,"2256","871.1",35.21983698771668,2.2816166883963493
"2020-04-22","Caledonia","Vermont","50005",12,0,29993,"1686","651",46.07219662058372,4.000933551161938
"2020-04-22","Sonoma","California","06097",194,2,494336,"4082.4","1576.2",313.6251744702449,3.9244562402900054
"2020-04-22","Stephens","Georgia","13257",42,1,25925,"464.3","179.3",144.59007250418293,16.200578592092576
"2020-04-22","Ripley","Indiana","18137",86,3,28324,"1156.1","446.4",63.44982078853047,30.362943087134585
"2020-04-22","Lee","South Carolina","45061",42,5,16828,"1062.8","410.3",41.01389227394589,24.958402662229616
"2020-04-22","Bienville","Louisiana","22013",69,9,13241,"2099.7","810.7",16.332798815838164,52.11086775923269
"2020-04-22","Jackson","Ohio","39079",4,0,32413,"1088.6","420.3",77.11872472043778,1.2340727485885292
"2020-04-22","Madison","Virginia","51113",12,0,13261,"832.6","321.5",41.24727838258165,9.049091320413241
"2020-04-22","Blanco","Texas","48031",5,0,11931,"1842.3","711.3",16.773513285533532,4.190763557120107
"2020-04-22","Logan","Kentucky","21141",8,0,27102,"1439.3","555.7",48.77091956091416,2.9518116744151723
"2020-04-22","Williamsburg","South Carolina","45089",27,0,30368,"2419.1","934",32.51391862955032,8.890937829293994
"2020-04-22","Toole","Montana","30101",29,6,4736,"4949.3","1910.9",2.4784133130985397,61.233108108108105
"2020-04-22","Marion","Texas","48315",6,0,9854,"987.4","381.2",25.849947534102835,6.088897909478384
"2020-04-22","Madison","Kentucky","21151",23,1,92987,"1141.5","440.7",210.99841161788066,2.4734640326067083
"2020-04-22","Washington","Utah","49053",48,0,177556,"6286.4","2427.2",73.15260382333554,2.7033724571402824
"2020-04-22","Lafayette","Mississippi","28071",70,3,54019,"1634.7","631.2",85.58143219264892,12.958403524685759
"2020-04-22","Wichita","Texas","48485",62,2,132230,"1625.7","627.7",210.65795762306834,4.6887998184980715
"2020-04-22","Grand","Colorado","08049",5,0,15734,"4790.9","1849.8",8.505784409125312,3.1778314478200076
"2020-04-22","Guthrie","Iowa","19077",4,0,10689,"1529.7","590.6",18.098543853708094,3.742164842361306
"2020-04-22","Laramie","Wyoming","56021",78,1,99500,"6957.4","2686.2",37.04117340480977,7.839195979899498
"2020-04-22","Schenectady","New York","36093",280,19,155299,"533.9","206.1",753.512857836002,18.029736186324445
"2020-04-22","Prince George's","Maryland","24033",3875,125,909327,"1259.8","486.4",1869.5045230263158,42.613933161557945
"2020-04-22","Lander","Nevada","32015",1,0,5532,"14228.3","5493.5",1.0070082825157003,1.8076644974692697
"2020-04-22","Iberville","Louisiana","22047",297,22,32511,"1602.4","618.7",52.5472765475998,91.35369567223401
"2020-04-22","Adams","Indiana","18001",7,1,35777,"879","339.4",105.41249263406011,1.9565642731363726
"2020-04-22","Halifax","North Carolina","37083",34,1,50010,"1878.9","725.4",68.94127377998346,6.798640271945611
"2020-04-22","Allegan","Michigan","26005",50,0,118081,"2143.3","827.5",142.69607250755288,4.234381483896647
"2020-04-22","El Paso","Colorado","08041",774,54,720403,"5508.1","2126.7",338.74218272440874,10.743986352083487
"2020-04-22","St. Mary","Louisiana","22101",162,17,49348,"1587.5","612.9",80.51558166095612,32.828078138931666
"2020-04-22","Forsyth","Georgia","13117",227,8,244252,"584.8","225.8",1081.718334809566,9.293680297397769
"2020-04-22","Harrison","Ohio","39067",2,0,15040,"1045.2","403.6",37.26461843409316,1.3297872340425532
"2020-04-22","Kings","California","06031",32,1,152940,"3598.8","1389.5",110.06836991723641,2.0923237871060545
"2020-04-22","Huntington","Indiana","18069",6,2,36520,"991","382.6",95.45216936748562,1.642935377875137
"2020-04-22","Broadwater","Montana","30007",4,0,6237,"3085.9","1191.5",5.234578262694083,6.41333974667308
"2020-04-22","Randall","Texas","48381",125,3,137713,"2368.5","914.5",150.5882996172772,9.076848227836152
"2020-04-22","Alfalfa","Oklahoma","40003",1,0,5702,"2244.8","866.7",6.578977731625707,1.75377060680463
"2020-04-22","Monona","Iowa","19133",7,0,8615,"1795.3","693.2",12.427870744373918,8.12536273940801
"2020-04-22","Sullivan","Tennessee","47163",47,1,158348,"1069.8","413",383.409200968523,2.9681461085709957
"2020-04-22","Pasco","Florida","12101",218,3,553947,"1929.5","745",743.5530201342282,3.9353945413550395
"2020-04-22","Chase","Kansas","20017",1,0,2648,"2009.7","775.9",3.4128109292434594,3.7764350453172204
"2020-04-22","Anoka","Minnesota","27003",105,2,356921,"1098.1","424",841.7948113207547,2.9418274632201524
"2020-04-22","Marshall","South Dakota","46091",1,0,4935,"2172.7","838.9",5.882703540350459,2.026342451874367
"2020-04-22","Waynesboro city","Virginia","51820",8,0,22630,"36.4","14",1616.4285714285713,3.5351303579319486
"2020-04-22","Etowah","Alabama","01055",116,8,102268,"1385.2","534.8",191.226626776365,11.34274650917198
"2020-04-22","Columbia","Georgia","13073",124,2,156714,"751.2","290",540.3931034482758,7.912503030999145
"2020-04-22","Greene","Pennsylvania","42059",25,0,36233,"1491.6","575.9",62.915436707761764,6.8997874865454145
"2020-04-22","Cuming","Nebraska","31039",2,0,8846,"1481.6","572",15.465034965034965,2.2609088853719195
"2020-04-22","Caldwell","Texas","48055",8,0,43664,"1413.6","545.8",80.0,1.8321729571271528
"2020-04-22","Foster","North Dakota","38031",1,0,3210,"1645.3","635.3",5.0527309932315445,3.115264797507788
"2020-04-22","Millard","Utah","49027",5,0,13188,"17067.1","6589.6",2.0013354376593417,3.7913254473764026
"2020-04-22","Tattnall","Georgia","13267",6,0,25286,"1252.9","483.7",52.27620425883812,2.3728545440164517
"2020-04-22","Greenwood","South Carolina","45047",41,0,70811,"1179.8","455.5",155.4577387486279,5.790060866249594
"2020-04-22","Adams","Illinois","17001",29,0,65435,"2218.9","856.7",76.38029648651803,4.431878963857263
"2020-04-22","Orleans","Vermont","50019",9,0,27037,"1804.9","696.9",38.79609700100445,3.328771683248881
"2020-04-22","Morrill","Nebraska","31123",1,0,4642,"3687.8","1423.9",3.2600603974998243,2.154243860404998
"2020-04-22","King and Queen","Virginia","51097",2,0,7025,"819.2","316.3",22.209927284223838,2.8469750889679717
"2020-04-22","Concordia","Louisiana","22029",27,2,19259,"1803.6","696.4",27.655083285468123,14.019419492185472
"2020-04-22","Atlantic","New Jersey","34001",505,24,263670,"1453.4","561.2",469.83250178189587,19.152728789775097
"2020-04-22","St. Lucie","Florida","12111",207,16,328297,"1482.8","572.5",573.4445414847162,6.305266268043875
"2020-04-22","Stokes","North Carolina","37169",11,0,45591,"1170.3","451.9",100.88736446116398,2.4127569037748677
"2020-04-22","Piatt","Illinois","17147",7,0,16344,"1139.7","440",37.14545454545455,4.282917278511992
"2020-04-22","Lapeer","Michigan","26087",154,23,87607,"1694.7","654.3",133.8942381170717,17.57850400082185
"2020-04-22","Early","Georgia","13099",184,12,10190,"1324.2","511.3",19.92959123802073,180.56918547595683
"2020-04-22","Floyd","Indiana","18043",149,9,78522,"383.4","148",530.5540540540541,18.97557372456127
"2020-04-22","De Witt","Illinois","17039",2,0,15638,"1029.8","397.6",39.33098591549295,1.278935925310142
"2020-04-22","Dubois","Indiana","18037",16,0,42736,"1114","430.1",99.36293885142989,3.7439161362785476
"2020-04-22","Minnehaha","South Dakota","46099",1555,5,193134,"2095.8","809.2",238.67276322293623,80.51404724181138
"2020-04-22","Cumberland","Tennessee","47035",60,0,60520,"1765.4","681.6",88.79107981220658,9.914077990746861
"2020-04-22","Kosciusko","Indiana","18085",23,1,79456,"1392.2","537.5",147.82511627906976,2.894683850181232
"2020-04-22","Henderson","Texas","48213",19,0,82737,"2264.6","874.4",94.62145471180239,2.296433276526826
"2020-04-22","Box Elder","Utah","49003",17,1,56046,"14824.3","5723.7",9.791917815399131,3.033222709916854
"2020-04-22","Chambers","Alabama","01017",270,16,33254,"1547.3","597.4",55.664546367592905,81.19323991098815
"2020-04-22","Marion","Illinois","17121",24,0,37205,"1482.2","572.3",65.00961034422507,6.450745867490928
"2020-04-22","Fayette","Georgia","13113",146,8,114421,"511.3","197.4",579.6403242147923,12.759895473732968
"2020-04-22","Monroe","West Virginia","54063",5,0,13275,"1226.1","473.4",28.041825095057035,3.766478342749529
"2020-04-22","Pasquotank","North Carolina","37139",32,1,39824,"587.7","226.9",175.5134420449537,8.035355564483728
"2020-04-22","Horry","South Carolina","45051",190,12,354081,"2936.3","1133.7",312.3233659698333,5.366003823983777
"2020-04-22","Carroll","Georgia","13045",304,11,119992,"1293.1","499.3",240.3204486280793,25.335022334822323
"2020-04-22","Lyon","Nevada","32019",18,0,57510,"5163.9","1993.8",28.844417694854048,3.1298904538341157
"2020-04-22","Yakima","Washington","53077",868,38,250873,"11126.9","4296.1",58.3955215195177,34.59917966461118
"2020-04-22","Pamlico","North Carolina","37137",6,0,12726,"872.7","336.9",37.773820124666074,4.714757190004715
"2020-04-22","Tulare","California","06107",441,25,466195,"12495","4824.3",96.63474493708931,9.459560913351709
"2020-04-22","Stearns","Minnesota","27145",20,0,161075,"3482.5","1344.6",119.79399077792652,1.2416576129132393
"2020-04-22","Jefferson","Ohio","39081",31,1,65325,"1061","409.6",159.48486328125,4.745503252965939
"2020-04-22","Lincoln","Minnesota","27081",2,0,5639,"1391","537.1",10.498975982126233,3.546728143287817
"2020-04-22","San Juan","Washington","53055",16,0,17582,"453.1","174.9",100.5260148656375,9.100216130133091
"2020-04-22","Jackson","Mississippi","28059",221,6,143617,"1882","726.6",197.6562069914671,15.388150427874137
"2020-04-22","Yellow Medicine","Minnesota","27173",3,0,9709,"1963.2","758",12.808707124010555,3.089916572252549
"2020-04-22","Warren","Ohio","39165",118,10,234602,"1035.7","399.9",586.6516629157289,5.029795142411404
"2020-04-22","Guernsey","Ohio","39059",15,0,38875,"1352.1","522",74.47318007662835,3.8585209003215435
"2020-04-22","Parke","Indiana","18121",9,0,16937,"1152.1","444.8",38.07778776978417,5.31381000177127
"2020-04-22","Lake","Ohio","39085",145,6,230149,"591.1","228.2",1008.5407537248028,6.300266349191176
"2020-04-22","Oneida","Wisconsin","55085",6,0,35595,"2913","1124.7",31.648439583889036,1.685630004214075
"2020-04-22","Cherokee","South Carolina","45021",14,0,57300,"1017.1","392.7",145.91291061879298,2.443280977312391
"2020-04-22","Brantley","Georgia","13025",20,2,19109,"1151.1","444.4",42.9995499549955,10.466272437071536
"2020-04-22","Mitchell","Georgia","13205",280,23,21863,"1326.2","512",42.701171875,128.0702556831176
"2020-04-22","Pike","Georgia","13231",35,2,18962,"565.8","218.4",86.82234432234432,18.45796856871638
"2020-04-22","Taylor","Iowa","19173",1,0,6121,"1383","534",11.462546816479401,1.6337199803953601
"2020-04-22","Hawaii","Hawaii","15001",67,0,201513,"10433.1","4028.2",50.025569733379676,3.3248475284472963
"2020-04-22","Osceola","Michigan","26133",8,0,23460,"1466.2","566.1",41.44144144144144,3.4100596760443307
"2020-04-22","Dauphin","Pennsylvania","42043",422,13,278299,"1360.6","525.3",529.7905958499905,15.163547120183686
"2020-04-22","Warren","Mississippi","28149",29,2,45381,"1519.5","586.7",77.34958241009033,6.390339569423327
"2020-04-22","Cortland","New York","36023",25,0,47581,"1294.2","499.7",95.21913147888733,5.254198104285324
"2020-04-22","Johnson","Texas","48251",61,2,175817,"1889.2","729.4",241.04332327940773,3.469516599646223
"2020-04-22","Dukes","Massachusetts","25007",14,1,17332,"268.9","103.8",166.97495183044316,8.077544426494345
"2020-04-22","Jefferson","Oklahoma","40067",2,0,6002,"1965.5","758.9",7.908815390697062,3.332222592469177
"2020-04-22","Mendocino","California","06045",5,0,86749,"9089","3509.3",24.719744678425897,0.5763755201789069
"2020-04-22","Carroll","Illinois","17015",7,2,14305,"1150.6","444.2",32.20396217919856,4.893393918210416
"2020-04-22","Elk","Pennsylvania","42047",2,0,29910,"2146.3","828.7",36.092675274526364,0.6686726847208292
"2020-04-22","Williamson","Illinois","17199",17,0,66597,"1098.6","424.2",156.994342291372,2.5526675375767676
"2020-04-22","Posey","Indiana","18129",8,0,25427,"1058.1","408.5",62.24479804161567,3.14626184764227
"2020-04-22","Franklin","Illinois","17055",8,0,38469,"1067.3","412.1",93.3487017714147,2.079596558267696
"2020-04-22","Floyd","Texas","48153",2,0,5712,"2570.1","992.3",5.7563236924317245,3.5014005602240896
"2020-04-22","Hancock","Ohio","39063",30,1,75783,"1376.3","531.4",142.61008656379377,3.9586714698547167
"2020-04-22","Chickasaw","Mississippi","28017",51,4,17103,"1299.1","501.6",34.096889952153106,29.81932994211542
"2020-04-22","Wake","North Carolina","37183",616,9,1111761,"2159.8","833.9",1333.2066194987408,5.540759209938107
"2020-04-22","Long","Georgia","13183",2,0,19559,"1038.7","401",48.775561097256855,1.0225471649879851
"2020-04-22","Mifflin","Pennsylvania","42087",22,0,46138,"1063.7","410.7",112.33990747504261,4.768303784299276
"2020-04-22","Allen","Indiana","18003",343,22,379299,"1702.4","657.3",577.0561387494296,9.042997740568786
"2020-04-22","Madison","Alabama","01089",205,4,372909,"2084.8","805",463.2409937888199,5.497319721433379
"2020-04-22","Montgomery","Kansas","20125",13,2,31829,"1671.2","645.3",49.32434526576786,4.084325615005184
"2020-04-22","Newaygo","Michigan","26123",12,0,48980,"2181.9","842.4",58.14339981006648,2.449979583503471
"2020-04-22","Susquehanna","Pennsylvania","42115",71,4,40328,"2131.6","823",49.00121506682868,17.6056338028169
"2020-04-22","Guilford","North Carolina","37081",226,14,537174,"1683.8","650.1",826.2944162436548,4.207202880258539
"2020-04-22","Washington","Minnesota","27163",100,5,262440,"1014.6","391.7",670.002552974215,3.8103947568968146
"2020-04-22","Woods","Oklahoma","40151",3,0,8793,"3332.4","1286.6",6.834291932224468,3.4118048447628797
"2020-04-22","Marinette","Wisconsin","55075",6,1,40350,"3631.1","1402",28.78031383737518,1.486988847583643
"2020-04-22","Ottawa","Oklahoma","40115",28,0,31127,"1220.8","471.4",66.0309715740348,8.995405917692036
"2020-04-22","Hampton","South Carolina","45049",21,0,19222,"1450.2","559.9",34.3311305590284,10.924981791697014
"2020-04-22","Alexandria city","Virginia","51510",474,12,159428,"39.6","15.3",10420.130718954248,29.73128935946007
"2020-04-22","Baltimore city","Maryland","24510",1602,58,593490,"209.3","80.8",7345.173267326733,26.992872668452712
"2020-04-22","Jasper","South Carolina","45053",15,1,30073,"1694.7","654.3",45.96209689744766,4.987862867023576
"2020-04-22","Hampshire","Massachusetts","25015",345,14,160830,"1370.2","529",304.0264650283554,21.451221786980042
"2020-04-22","Butler","Kansas","20015",13,0,66911,"3698.9","1428.2",46.84988096905195,1.9428793471925394
"2020-04-22","Grant","West Virginia","54023",1,0,11568,"1236.1","477.2",24.24140821458508,0.8644536652835408
"2020-04-22","Osceola","Iowa","19143",4,0,5958,"1032.9","398.8",14.939819458375124,6.71366230278617
"2020-04-22","Weakley","Tennessee","47183",9,0,33328,"1502.9","580.3",57.43236257108393,2.700432069131061
"2020-04-22","Champaign","Illinois","17019",97,4,209689,"2582.7","997.2",210.27777777777777,4.625898354229359
"2020-04-22","Douglas","Nevada","32005",15,0,48905,"1838.6","709.9",68.88998450485984,3.0671710459053267
"2020-04-22","Washington","Florida","12133",10,0,25473,"1501.9","579.9",43.92653905845836,3.9257252777450633
"2020-04-22","Hamilton","New York","36041",3,0,4416,"4456.6","1720.7",2.5663973964084383,6.793478260869565
"2020-04-22","Kaufman","Texas","48257",51,0,136154,"2036.1","786.1",173.20188271212314,3.74575847936895
"2020-04-22","Scotts Bluff","Nebraska","31157",22,0,35618,"1914.9","739.3",48.17800622210199,6.176652254478073
"2020-04-22","Hot Springs","Wyoming","56017",2,0,4413,"5190.3","2004",2.2020958083832336,4.532064355313845
"2020-04-22","Clarke","Iowa","19039",2,0,9395,"1116.7","431.2",21.788033395176253,2.12879191059074
"2020-04-22","Gloucester","Virginia","51073",21,1,37348,"561","216.6",172.42843951985228,5.622791046374639
"2020-04-22","Sargent","North Dakota","38081",1,0,3898,"2224.3","858.8",4.538891476478808,2.565418163160595
"2020-04-22","Iberia","Louisiana","22045",217,11,69830,"1489.7","575.2",121.40125173852572,31.075468996133466
"2020-04-22","Cambria","Pennsylvania","42021",21,2,130192,"1782.1","688.1",189.20505740444702,1.613002335012904
"2020-04-22","Jerauld","South Dakota","46073",4,0,2013,"1373.4","530.3",3.7959645483688482,19.87083954297069
"2020-04-22","Miller","Missouri","29131",1,0,25619,"1534","592.3",43.253418875569814,0.39033529802100003
"2020-04-22","Butler","Iowa","19023",2,0,14439,"1503.3","580.4",24.877670572019298,1.3851374748943832
"2020-04-22","Colorado","Texas","48089",9,0,21493,"2494.3","963",22.318795430944963,4.18740985437119
"2020-04-22","Polk","Iowa","19153",438,16,490161,"1475","569.5",860.6865671641791,8.935839448670947
"2020-04-22","Washtenaw","Michigan","26161",912,40,367601,"1839.1","710.1",517.6749753555837,24.809508135179176
"2020-04-22","Sumner","Tennessee","47165",550,32,191283,"1371","529.4",361.32036267472614,28.753208596686584
"2020-04-22","Holmes","Florida","12059",8,0,19617,"1249.8","482.5",40.65699481865285,4.078095529387776
"2020-04-22","Miami","Indiana","18103",27,0,35516,"973.2","375.8",94.50771687067589,7.602207455794572
"2020-04-22","Effingham","Illinois","17049",5,1,34008,"1239.9","478.7",71.04240651765197,1.4702422959303694
"2020-04-22","Essex","Massachusetts","25009",5783,271,789034,"1290","498.1",1584.0875326239711,73.29215217595186
"2020-04-22","Catoosa","Georgia","13047",45,0,67580,"420.2","162.2",416.64611590628857,6.658774785439479
"2020-04-22","Nevada","California","06057",36,1,99755,"2480.3","957.7",104.16101075493368,3.6088416620720767
"2020-04-22","Morris","Kansas","20127",2,0,5620,"1806.4","697.4",8.0585030111844,3.5587188612099645
"2020-04-22","Cherokee","North Carolina","37039",14,1,28612,"1179","455.2",62.85588752196837,4.893051866349784
"2020-04-22","Kandiyohi","Minnesota","27067",3,0,43199,"2062.2","796.2",54.2564682240643,0.6944605199194426
"2020-04-22","Utah","Utah","49049",570,6,636235,"5175.9","1998.4",318.37219775820654,8.958953845670232
"2020-04-22","Wilkes","Georgia","13317",21,0,9777,"1220.9","471.4",20.74034789987272,21.478981282602025
"2020-04-22","Fluvanna","Virginia","51065",68,4,27270,"744.4","287.4",94.88517745302715,24.935826916024936
"2020-04-22","Union","Florida","12125",3,0,15237,"622.4","240.3",63.40823970037453,1.9688915140775742
"2020-04-22","Whitley","Kentucky","21235",10,0,36264,"1140","440.2",82.3807360290777,2.757555702625193
"2020-04-22","Stephens","Texas","48429",1,0,9366,"2317.3","894.7",10.468313401140046,1.067691650651292
"2020-04-22","Yuma","Colorado","08125",4,0,10019,"6128.3","2366.1",4.234394150712142,3.9924144126160295
"2020-04-22","Clinton","Pennsylvania","42035",13,0,38632,"2307.4","890.9",43.362891458076106,3.36508593911783
"2020-04-22","El Dorado","California","06017",39,0,192843,"4432.8","1711.5",112.67484662576688,2.0223705293943777
"2020-04-22","Cape Girardeau","Missouri","29031",40,1,78871,"1498.7","578.7",136.28996025574563,5.0715725678639805
"2020-04-22","Stevens","Washington","53065",8,1,45723,"6418.9","2478.3",18.449340273574627,1.7496664698291888
"2020-04-22","Sublette","Wyoming","56035",1,0,9831,"12643.4","4881.6",2.013888888888889,1.0171905197843556
"2020-04-22","Peoria","Illinois","17143",46,2,179179,"1604.6","619.6",289.1849580374435,2.5672651370975395
"2020-04-22","Custer","Oklahoma","40039",10,0,29003,"2555.2","986.6",29.396918710723696,3.4479191807744027
"2020-04-22","Danville city","Virginia","51590",29,1,40044,"111.5","43.1",929.0951276102088,7.242033762860853
"2020-04-22","Jackson","Louisiana","22049",16,0,15744,"1476.2","570",27.621052631578948,10.16260162601626
"2020-04-22","Highlands","Florida","12055",71,7,106221,"2663.8","1028.5",103.27758872143899,6.684177328400223
"2020-04-22","Emanuel","Georgia","13107",15,0,22646,"1776.6","686",33.011661807580175,6.623686302216727
"2020-04-22","Franklin","Ohio","39049",1598,42,1316756,"1398.5","540",2438.437037037037,12.135885463973583
"2020-04-22","Upshur","West Virginia","54097",4,0,24176,"918.9","354.8",68.13979706877113,1.6545334215751157
"2020-04-22","Amador","California","06005",7,0,39752,"1534.7","592.6",67.08066149173135,1.760917689675991
"2020-04-22","Allen","Louisiana","22003",80,9,25627,"1980.3","764.6",33.51687156683233,31.217075740430015
"2020-04-22","Chelan","Washington","53007",88,6,77200,"7567","2921.6",26.423877327491788,11.398963730569948
"2020-04-22","Greenbrier","West Virginia","54025",3,0,34662,"2645.2","1021.3",33.93909722902183,0.8655011251514627
"2020-04-22","Slope","North Dakota","38087",3,0,750,"3154.5","1218",0.6157635467980296,40.0
"2020-04-22","Warren","New Jersey","34041",689,55,105267,"927","357.9",294.1240569991618,65.45261097969924
"2020-04-22","West Carroll","Louisiana","22123",4,0,10830,"930.9","359.4",30.133555926544243,3.693444136657433
"2020-04-22","Franklin","North Carolina","37069",75,13,69685,"1273.2","491.6",141.75142392188772,10.762717945038387
"2020-04-22","Licking","Ohio","39089",103,4,176862,"1778.1","686.5",257.6285506190823,5.823749590075878
"2020-04-22","Lawrence","Pennsylvania","42073",61,6,85512,"933.7","360.5",237.20388349514562,7.13350173075124
"2020-04-22","Atoka","Oklahoma","40005",1,0,13758,"2533.9","978.4",14.061733442354866,0.7268498328245384
"2020-04-22","Calvert","Maryland","24009",118,5,92525,"557.4","215.2",429.94888475836433,12.753309916238855
"2020-04-22","Isabella","Michigan","26073",54,7,69872,"1487.4","574.3",121.66463520807942,7.728417678039844
"2020-04-22","Lake","Colorado","08065",9,0,8127,"976.2","376.9",21.56274873971876,11.074197120708748
"2020-04-22","Collier","Florida","12021",483,10,384902,"5245.9","2025.5",190.02814119970378,12.54864874695377
"2020-04-22","Adair","Kentucky","21001",60,4,19202,"1053.8","406.9",47.19095600884739,31.24674513071555
"2020-04-22","Jasper","Illinois","17079",36,2,9610,"1280.6","494.4",19.43770226537217,37.460978147762745
"2020-04-22","Renville","Minnesota","27129",3,0,14548,"2545.9","983",14.799593082400813,2.062139125653011
"2020-04-22","Ouachita","Louisiana","22073",552,14,153279,"1582.5","611",250.8657937806874,36.01276104358718
"2020-04-22","Cleveland","North Carolina","37045",45,2,97947,"1202.6","464.3",210.95627826836096,4.594321418726454
"2020-04-22","Brooks","Texas","48047",1,0,7093,"2443.3","943.3",7.519346973391286,1.4098406880022558
"2020-04-22","Dunn","Wisconsin","55033",9,0,45368,"2206.9","852.1",53.24257716230489,1.9837771116205254
"2020-04-22","Wilkinson","Georgia","13319",22,2,8954,"1156.7","446.6",20.04926108374384,24.57002457002457
"2020-04-22","Walthall","Mississippi","28147",25,0,14286,"1046","403.8",35.37890044576523,17.49965000699986
"2020-04-22","Steuben","New York","36101",171,9,95379,"3607.2","1392.7",68.48495727723127,17.928474821501588
"2020-04-22","Cheatham","Tennessee","47021",26,0,40667,"784","302.7",134.34753881731086,6.393390218112966
"2020-04-22","Barren","Kentucky","21009",9,0,44249,"1271.6","491",90.12016293279022,2.033944269927004
"2020-04-22","Ripley","Missouri","29181",4,0,13288,"1630.4","629.5",21.10881652104845,3.0102347983142685
"2020-04-22","Amite","Mississippi","28005",20,1,12297,"1889.8","729.7",16.852131012744962,16.26412946247052
"2020-04-22","Gallia","Ohio","39053",6,1,29898,"1214.2","468.8",63.77559726962457,2.006823198876179
"2020-04-22","Cleburne","Alabama","01029",12,1,14910,"1450.9","560.2",26.615494466262046,8.048289738430583
"2020-04-22","Wood","West Virginia","54107",33,2,83518,"951.4","367.4",227.3217201959717,3.9512440432002682
"2020-04-22","Jackson","Wisconsin","55053",12,1,20643,"2557.1","987.3",20.908538438164694,5.813108559802354
"2020-04-22","Phillips","Colorado","08095",5,0,4265,"1781","687.7",6.201832194270757,11.723329425556859
"2020-04-22","Jefferson","Florida","12065",26,1,14246,"1548.3","597.8",23.83071261291402,18.25073704899621
"2020-04-22","Echols","Georgia","13101",5,0,4006,"1046.8","404.2",9.910935180603662,12.481278082875686
"2020-04-22","Hyde","South Dakota","46069",1,0,1301,"2230.2","861.1",1.5108582046219952,7.686395080707149
"2020-04-22","Knox","Ohio","39083",13,1,62322,"1365.3","527.2",118.21320182094081,2.0859407592824364
"2020-04-22","Jackson","Iowa","19097",5,0,19439,"1647.6","636.1",30.55966043074988,2.5721487730850354
"2020-04-22","Creek","Oklahoma","40037",70,4,71522,"2475","955.6",74.84512348262871,9.787198344565308
"2020-04-22","Johnson","Kansas","20091",396,36,602401,"1234.9","476.8",1263.4249161073826,6.573694266775785
"2020-04-22","Placer","California","06061",133,8,398329,"3637.4","1404.4",283.6293078894902,3.338948457179869
"2020-04-22","Fulton","Indiana","18049",6,0,19974,"954.5","368.5",54.203527815468114,3.0039050765995796
"2020-04-22","Richmond","Virginia","51159",53,0,9023,"495.9","191.5",47.117493472584854,58.738778676715064
"2020-04-22","Washington","Louisiana","22117",214,13,46194,"1734.3","669.6",68.98745519713262,46.32636273109062
"2020-04-22","Randolph","Indiana","18135",12,2,24665,"1173","452.9",54.46014572753367,4.865193594161767
"2020-04-22","Union","Tennessee","47173",3,0,19972,"579.1","223.6",89.32021466905188,1.5021029441217706
"2020-04-22","Mercer","West Virginia","54055",9,0,58758,"1089.1","420.5",139.73365041617123,1.5317063208414174
"2020-04-22","Grant","Indiana","18053",101,4,65769,"1072.4","414",158.86231884057972,15.356779029634023
"2020-04-22","Hudson","New Jersey","34017",12039,568,672391,"120.8","46.7",14398.094218415417,179.0476077163436
"2020-04-22","Lawrence","Indiana","18093",83,9,45370,"1162.6","448.9",101.06928046335487,18.294026890015427
"2020-04-22","Coweta","Georgia","13077",168,4,148509,"1147.5","443.1",335.15910629654707,11.312445710360988
"2020-04-22","Power","Idaho","16077",2,0,7681,"3640.7","1405.7",5.464181546560432,2.6038276266111184
"2020-04-22","Worth","Missouri","29227",1,0,2013,"690.3","266.5",7.553470919324578,4.967709885742672
"2020-04-22","Grant","Wisconsin","55043",25,3,51439,"2973.1","1147.9",44.81139472079449,4.860125585645133
"2020-04-22","Oliver","North Dakota","38065",1,0,1959,"1874","723.6",2.7072968490878937,5.104645227156713
"2020-04-22","Teton","Wyoming","56039",63,0,23464,"10380.6","4007.9",5.854437485965218,26.84964200477327
"2020-04-22","Cerro Gordo","Iowa","19033",14,0,42450,"1472.2","568.4",74.68332160450387,3.297997644287397
"2020-04-22","Branch","Michigan","26023",42,2,43517,"1314.2","507.4",85.76468269609775,9.65140060206356
"2020-04-22","Republic","Kansas","20157",4,0,4636,"1855.9","716.5",6.470341939986043,8.628127696289905
"2020-04-22","Harrison","Mississippi","28047",150,6,208080,"1504.8","581",358.14113597246126,7.20876585928489
"2020-04-22","Okanogan","Washington","53047",14,1,42243,"13644.8","5268.3",8.018336085644325,3.314158558814478
"2020-04-22","Montezuma","Colorado","08083",13,2,26183,"5275.7","2036.9",12.85433747361186,4.965053660772257
